TransactionID,UserID,CourseID,TransactionDate,Amount,CompletionStatus,Rating
T01740,U0444,C130,2023-12-28,181.82,In Progress,2.7
T01741,U0319,C112,2023-12-19,109.9,Not Started,3.2
T01742,U0441,C127,2023-10-16,160.39,Completed,2.9
T01743,U0092,C021,2022-06-28,31.9,Not Started,4.9
T01744,U0179,C147,2024-03-23,186.24,Completed,2.7
T01745,U0056,C089,2023-01-06,166.01,Completed,
T01746,U0155,C047,2023-06-05,52.7,Not Started,4.1
T01747,U0672,C150,2022-08-18,176.08,In Progress,4.1
T01748,U0111,C085,2022-05-05,60.04,In Progress,4.4
T01749,U0137,C128,2022-07-25,49.0,In Progress,
T01750,U0232,C072,2024-03-22,60.2,Completed,3.5
T01751,U0992,C042,2022-05-23,182.88,In Progress,3.2
T01752,U0468,C009,2022-08-31,183.95,Not Started,4.0
T01753,U0732,C025,2024-03-20,72.5,Completed,4.8
T01754,U0481,C002,2023-05-21,144.02,In Progress,
T01755,U0068,C019,2022-01-27,138.38,In Progress,4.3
T01756,U0814,C020,2023-01-05,163.24,Completed,4.8
T01757,U0249,C070,2023-07-22,66.33,Completed,4.9
T01758,U0994,C017,2023-08-10,106.92,Completed,4.5
T01759,U0323,C124,2023-01-13,136.85,In Progress,
T01760,U0922,C089,2023-04-24,14.98,Not Started,3.7
T01761,U0904,C094,2024-04-02,81.57,In Progress,4.8
T01762,U0518,C084,2023-07-19,142.21,Completed,
T01763,U0976,C131,2022-05-13,57.98,In Progress,4.6
T01764,U0792,C087,2023-09-19,191.95,Not Started,2.8
T01765,U0432,C051,2022-03-30,15.72,Completed,3.0
T01766,U0487,C082,2022-03-09,192.03,Not Started,3.4
T01767,U0606,C008,2022-11-13,51.18,In Progress,3.0
T01768,U0429,C121,2023-02-12,19.27,Completed,4.8
T01769,U0269,C004,2024-01-05,65.56,Completed,3.0
T01770,U0709,C086,2024-01-07,159.38,In Progress,
T01771,U0537,C128,2023-05-06,152.95,In Progress,2.7
T01772,U0148,C110,2023-06-23,49.67,Not Started,2.9
T01773,U0118,C099,2023-02-25,47.38,In Progress,
T01774,U0850,C037,2024-02-27,132.08,Completed,5.0
T01775,U0367,C071,2023-02-24,97.03,Completed,4.5
T01776,U0850,C033,2024-04-23,160.53,In Progress,4.2
T01777,U0066,C031,2023-08-12,14.58,Completed,
T01778,U0970,C125,2022-03-17,125.97,In Progress,4.9
T01779,U0813,C012,2022-05-09,148.82,Completed,3.6
T01780,U0370,C011,2022-11-21,198.73,Completed,3.3
T01781,U0175,C088,2023-10-20,138.96,Completed,3.3
T01782,U0831,C072,2022-03-17,54.04,Completed,2.6
T01783,U0588,C032,2023-04-06,30.55,In Progress,
T01784,U0495,C057,2023-04-23,131.76,Completed,3.4
T01785,U0973,C086,2023-11-28,109.39,Not Started,
T01786,U0114,C019,2023-06-14,180.83,In Progress,4.7
T01787,U0111,C116,2022-12-19,148.05,In Progress,
T01788,U0761,C014,2022-05-12,106.84,Completed,3.1
T01789,U0439,C033,2024-06-18,86.67,In Progress,4.5
T01790,U0715,C010,2024-04-28,86.82,Completed,4.5
T01791,U0147,C080,2024-03-09,52.99,Not Started,3.3
T01792,U0035,C064,2023-07-19,13.28,In Progress,
T01793,U0999,C068,2023-10-18,119.22,Completed,3.2
T01794,U0309,C092,2023-08-25,50.35,In Progress,2.7
T01795,U0538,C125,2022-07-06,49.57,Completed,3.8
T01796,U0750,C080,2024-02-26,33.81,Completed,
T01797,U0014,C059,2022-05-13,46.01,Not Started,
T01798,U0374,C097,2023-03-20,16.03,Completed,3.7
T01799,U0557,C019,2023-05-30,138.09,In Progress,4.9
T01800,U0428,C149,2024-06-08,86.26,Not Started,4.3
T01801,U0728,C022,2022-02-26,116.68,Completed,
T01802,U0233,C009,2024-05-01,131.01,Completed,4.4
T01803,U0705,C009,2022-05-08,194.76,Completed,4.4
T01804,U0563,C027,2023-06-15,22.96,Completed,
T01805,U0939,C017,2022-06-06,89.39,Completed,4.8
T01806,U0887,C045,2022-11-08,56.71,Not Started,4.6
T01807,U0726,C008,2022-06-18,100.57,Not Started,3.2
T01808,U0663,C146,2022-06-15,184.88,In Progress,
T01809,U0440,C125,2022-11-27,147.55,Completed,4.0
T01810,U0502,C123,2023-12-28,135.76,Not Started,
T01811,U0275,C033,2022-08-19,93.83,In Progress,3.1
T01812,U0850,C001,2022-12-21,137.5,Completed,2.6
T01813,U0076,C006,2023-06-16,16.14,Completed,4.7
T01814,U0439,C041,2022-10-18,121.38,Completed,
T01815,U0732,C005,2024-05-16,115.21,Not Started,3.3
T01816,U0860,C080,2022-03-22,75.85,In Progress,
T01817,U0956,C018,2022-09-14,48.28,In Progress,4.5
T01818,U0699,C082,2022-07-21,163.43,In Progress,
T01819,U0289,C065,2023-10-13,20.22,In Progress,3.9
T01820,U0915,C083,2023-07-19,23.23,Completed,2.8
T01821,U0540,C136,2022-10-09,93.69,In Progress,
T01822,U0891,C131,2022-05-09,57.98,Not Started,4.4
T01823,U0692,C025,2023-10-03,151.63,Completed,4.3
T01824,U0253,C069,2022-11-07,130.49,Not Started,4.4
T01825,U0126,C082,2023-09-22,156.77,Completed,
T01826,U0177,C117,2023-07-01,71.68,Completed,2.7
T01827,U0037,C095,2022-04-06,150.69,In Progress,
T01828,U0410,C033,2023-05-30,173.83,Not Started,4.9
T01829,U0611,C111,2023-10-19,75.59,In Progress,4.0
T01830,U0610,C146,2022-06-22,74.57,In Progress,4.3
T01831,U0127,C125,2023-08-30,180.98,In Progress,4.7
T01832,U0483,C016,2023-08-18,19.45,In Progress,4.6
T01833,U0168,C080,2022-06-07,76.53,Completed,
T01834,U0592,C038,2022-06-25,32.54,Completed,2.6
T01835,U0294,C135,2023-11-06,15.5,Completed,4.8
T01836,U0845,C078,2023-10-02,31.44,Completed,5.0
T01837,U0638,C063,2024-01-08,91.93,Completed,
T01838,U0343,C112,2023-09-12,140.51,In Progress,4.7
T01839,U0310,C089,2022-12-12,64.95,In Progress,3.1
T01840,U0662,C038,2024-05-12,171.43,Completed,2.8
T01841,U0528,C150,2023-08-01,93.14,Completed,3.7
T01842,U0540,C144,2022-02-12,193.95,Completed,4.5
T01843,U0419,C052,2024-04-25,191.28,Completed,4.1
T01844,U0444,C029,2024-06-03,156.91,Completed,4.1
T01845,U0685,C144,2022-01-30,187.15,In Progress,2.5
T01846,U0558,C076,2022-03-25,144.34,Completed,
T01847,U0840,C145,2022-02-16,180.15,In Progress,4.8
T01848,U0236,C064,2023-10-19,54.92,In Progress,2.8
T01849,U0439,C091,2024-02-29,75.62,Completed,4.3
T01850,U0214,C089,2023-08-14,153.05,Completed,4.4
T01851,U0085,C013,2022-09-29,90.66,Completed,
T01852,U0794,C072,2023-10-29,169.08,Completed,5.0
T01853,U0744,C005,2022-08-04,176.74,Completed,3.5
T01854,U0085,C012,2024-02-25,66.94,In Progress,4.2
T01855,U0921,C003,2023-08-09,166.45,Completed,3.0
T01856,U0489,C033,2023-03-03,39.3,Not Started,
T01857,U0065,C121,2023-09-25,73.49,Completed,
T01858,U0646,C050,2023-10-17,108.4,In Progress,3.0
T01859,U0663,C137,2022-02-01,53.01,In Progress,
T01860,U0627,C029,2023-05-25,120.05,Completed,
T01861,U0064,C039,2023-10-05,119.94,Completed,3.2
T01862,U0343,C091,2023-07-13,49.3,In Progress,2.8
T01863,U0939,C100,2022-10-24,161.16,Not Started,
T01864,U0875,C017,2023-10-20,130.0,Completed,
T01865,U0919,C056,2022-11-06,70.36,Completed,4.6
T01866,U0352,C046,2023-05-10,54.11,Completed,
T01867,U0158,C067,2022-09-08,176.95,Completed,2.8
T01868,U0589,C142,2024-04-04,168.78,Not Started,3.1
T01869,U0491,C067,2024-04-06,53.64,In Progress,3.4
T01870,U0658,C023,2023-12-03,16.75,Completed,4.1
T01871,U0855,C094,2023-02-20,162.85,Completed,
T01872,U0463,C054,2022-11-01,126.94,Completed,
T01873,U0225,C138,2023-04-10,29.16,Not Started,3.2
T01874,U0917,C077,2022-03-16,121.59,Not Started,4.0
T01875,U0313,C016,2023-12-07,95.9,Completed,3.7
T01876,U0615,C041,2022-03-03,157.15,Completed,
T01877,U0919,C098,2022-06-11,49.72,Not Started,4.2
T01878,U0859,C128,2023-03-27,96.09,Completed,4.2
T01879,U0813,C061,2023-03-02,39.68,Completed,2.9
T01880,U0940,C086,2023-05-11,191.92,Completed,
T01881,U0466,C118,2023-04-21,157.95,Completed,3.8
T01882,U0088,C100,2022-07-28,149.97,Completed,
T01883,U0883,C049,2022-12-15,141.13,Not Started,3.4
T01884,U0303,C002,2023-09-14,90.42,In Progress,2.6
T01885,U0680,C120,2022-05-28,185.41,Completed,2.9
T01886,U0435,C123,2022-11-17,23.84,Completed,2.8
T01887,U0682,C086,2024-06-01,162.61,In Progress,4.5
T01888,U0135,C077,2024-01-06,50.88,Completed,
T01889,U0050,C136,2022-11-23,71.56,Completed,
T01890,U0432,C059,2024-01-22,108.68,Completed,
T01891,U0340,C012,2024-05-31,158.69,In Progress,
T01892,U0347,C004,2022-12-20,169.31,Completed,
T01893,U0646,C117,2023-02-13,120.9,Completed,2.8
T01894,U0347,C095,2022-05-14,86.57,Completed,4.4
T01895,U0649,C125,2024-02-18,189.83,Completed,
T01896,U0245,C041,2023-01-15,56.83,Not Started,
T01897,U0109,C123,2023-06-12,162.58,In Progress,4.2
T01898,U0825,C007,2023-07-30,126.28,Completed,4.5
T01899,U0799,C069,2022-04-19,81.6,Completed,
T01900,U0533,C069,2022-11-23,10.25,In Progress,2.6
T01901,U0090,C081,2022-09-05,94.84,Completed,3.8
T01902,U0296,C030,2023-04-23,62.57,In Progress,2.9
T01903,U0112,C073,2022-05-06,29.82,In Progress,4.9
T01904,U0813,C006,2022-10-01,24.27,Completed,3.1
T01905,U0589,C089,2023-04-06,76.03,Not Started,
T01906,U0177,C147,2022-09-11,126.79,Completed,
T01907,U0343,C066,2022-05-25,169.12,Completed,2.8
T01908,U0660,C010,2022-04-10,44.87,In Progress,4.0
T01910,U0758,C037,2022-10-25,84.46,In Progress,
T01911,U0629,C077,2023-01-29,107.53,In Progress,2.7
T01912,U0604,C077,2024-06-03,163.81,Completed,4.3
T01913,U0401,C032,2023-09-23,115.18,In Progress,2.5
T01914,U0028,C047,2023-03-05,170.85,Completed,3.6
T01915,U0937,C110,2022-09-12,108.51,In Progress,4.1
T01916,U0962,C120,2024-06-05,124.72,Completed,3.6
T01917,U0537,C010,2022-06-13,93.09,Completed,2.8
T01918,U0058,C097,2024-04-13,166.38,Not Started,4.4
T01919,U0498,C005,2022-12-02,185.52,Completed,
T01920,U0297,C077,2023-08-15,131.43,Completed,2.8
T01921,U0134,C001,2024-01-09,165.94,Completed,
T01922,U0331,C131,2022-11-17,21.2,Completed,2.5
T01923,U0249,C067,2022-07-14,182.15,In Progress,3.3
T01924,U0550,C015,2024-02-21,45.89,Completed,
T01925,U0902,C093,2022-06-13,58.73,Completed,
T01926,U0941,C030,2023-05-26,20.12,Completed,4.0
T01927,U0075,C103,2023-06-12,193.42,Completed,3.0
T01928,U0654,C082,2023-04-24,171.87,Completed,
T01929,U0834,C075,2023-05-26,183.5,Completed,
T01930,U0168,C060,2024-06-19,170.96,Completed,3.5
T01931,U0771,C040,2022-11-12,101.1,Completed,2.9
T01932,U0503,C074,2023-05-25,185.57,Not Started,4.5
T01933,U0885,C121,2022-01-24,194.19,Not Started,3.0
T01934,U0355,C147,2022-04-03,105.48,Completed,3.3
T01935,U0225,C003,2023-02-07,43.36,Completed,
T01936,U0664,C036,2023-06-02,135.13,In Progress,4.3
T01937,U0531,C043,2023-04-14,195.32,In Progress,3.2
T01938,U0146,C143,2022-09-04,175.7,Not Started,
T01939,U0960,C115,2022-08-09,173.73,Completed,3.3
T01940,U0241,C109,2023-08-21,187.42,In Progress,4.7
T01941,U0884,C090,2022-12-28,179.84,Not Started,3.8
T01942,U0893,C084,2022-02-19,157.48,Completed,2.9
T01943,U0344,C077,2022-02-21,146.46,Completed,4.4
T01944,U0749,C005,2022-10-16,60.3,Completed,3.0
T01946,U0702,C091,2023-09-04,109.07,Completed,3.9
T01947,U0001,C087,2024-05-13,173.76,In Progress,4.0
T01948,U0996,C014,2023-11-01,103.42,Completed,2.7
T01949,U0153,C104,2023-11-20,34.26,Completed,4.6
T01950,U0429,C083,2023-04-27,10.93,Not Started,
T01951,U0945,C054,2022-10-20,138.79,Completed,
T01952,U0508,C132,2023-07-04,114.47,Completed,4.3
T01953,U0126,C095,2022-01-09,72.87,Completed,5.0
T01954,U0491,C009,2024-05-17,42.09,Completed,
T01955,U0482,C053,2022-04-21,98.67,Completed,
T01956,U0345,C077,2023-03-18,29.04,Not Started,4.3
T01957,U0912,C060,2022-05-18,73.85,Completed,4.4
T01958,U0738,C046,2022-09-28,82.04,In Progress,4.6
T01959,U0221,C054,2024-01-15,98.46,Completed,
T01960,U0915,C074,2023-01-10,98.65,Not Started,3.8
T01961,U0919,C112,2024-02-22,58.82,In Progress,4.6
T01962,U0723,C095,2023-02-17,171.53,Not Started,
T01963,U0025,C023,2023-01-10,77.54,Completed,2.6
T01964,U0528,C027,2022-02-16,53.61,Not Started,4.2
T01965,U0182,C070,2023-02-15,43.39,Not Started,
T01966,U0499,C109,2022-02-22,71.28,In Progress,2.7
T01967,U0841,C077,2023-08-07,22.83,Completed,4.8
T01968,U0641,C050,2023-07-30,16.24,Completed,
T01969,U0042,C124,2022-07-19,124.97,Completed,
T01970,U0915,C019,2023-01-07,127.63,Completed,
T01971,U0481,C001,2023-07-21,110.61,In Progress,2.8
T01972,U0930,C040,2022-10-23,154.82,In Progress,
T01973,U0848,C022,2022-03-17,17.43,In Progress,4.3
T01974,U0748,C112,2023-01-31,187.82,Completed,4.6
T01975,U0872,C040,2023-06-01,28.05,Completed,3.7
T01976,U0439,C038,2023-04-07,138.05,Completed,2.6
T01977,U0402,C048,2024-02-22,35.34,Completed,4.2
T01978,U0546,C075,2023-07-18,177.17,In Progress,3.4
T01979,U0345,C107,2022-10-14,107.03,Completed,3.5
T01980,U0893,C008,2024-04-25,25.63,In Progress,3.6
T01981,U0045,C086,2023-10-01,127.17,In Progress,3.7
T01982,U0646,C068,2023-11-28,11.72,Not Started,4.2
T01983,U0021,C075,2023-09-18,157.43,Completed,4.3
T01984,U0634,C137,2022-05-02,133.6,In Progress,4.4
T01985,U0070,C090,2022-05-12,50.39,Completed,4.2
T01986,U0864,C130,2022-04-10,81.19,Completed,4.5
T01987,U0873,C080,2023-02-08,11.47,In Progress,2.8
T01988,U0048,C095,2023-01-18,141.79,In Progress,
T01989,U0491,C070,2024-03-24,71.3,Completed,3.5
T01990,U0551,C090,2022-12-14,118.59,Completed,
T01991,U0287,C059,2023-07-26,191.77,In Progress,
T01992,U0010,C147,2023-01-10,66.89,Completed,3.7
T01993,U0542,C028,2024-02-13,198.14,In Progress,3.2
T01994,U0756,C072,2022-05-28,130.21,Not Started,2.9
T01995,U0274,C014,2022-07-23,55.99,In Progress,2.8
T01996,U0956,C024,2023-09-09,92.98,In Progress,
T01997,U0600,C112,2023-06-06,150.68,In Progress,2.8
T01998,U0756,C044,2023-02-16,94.82,Not Started,3.1
T01999,U0381,C056,2023-05-28,23.01,In Progress,
T02000,U0329,C120,2022-02-11,42.02,Completed,2.8
T02001,U0479,C032,2022-02-16,160.34,Completed,4.7
T02002,U0015,C025,2022-02-09,133.18,Not Started,4.2
T02003,U0516,C116,2022-05-21,118.26,Completed,4.8
T02004,U0191,C066,2024-01-01,41.84,In Progress,4.1
T02005,U0168,C042,2022-12-08,169.16,Not Started,4.6
T02006,U0521,C076,2024-04-03,192.53,In Progress,3.9
T02007,U0621,C137,2023-05-01,17.76,Completed,3.7
T02008,U0137,C038,2023-06-16,24.82,Completed,3.8
T02009,U0154,C061,2023-04-13,178.09,Completed,3.3
T02010,U0388,C089,2022-06-02,164.94,Completed,
T02011,U0209,C018,2023-09-13,127.4,Not Started,4.7
T02012,U0272,C070,2023-06-12,189.53,In Progress,4.5
T02013,U0143,C082,2022-05-24,132.81,In Progress,3.7
T02014,U0611,C116,2022-12-02,51.03,Completed,4.9
T02015,U0889,C080,2023-09-20,148.43,Completed,5.0
T02016,U0820,C015,2022-11-23,132.67,Completed,3.7
T02017,U0069,C013,2022-06-16,197.28,Completed,4.7
T02018,U0247,C119,2023-02-07,50.63,In Progress,2.5
T02019,U0261,C043,2023-09-24,123.59,In Progress,2.7
T02020,U0788,C057,2024-01-28,158.22,Completed,2.6
T02021,U0079,C017,2024-05-12,74.4,In Progress,4.4
T02022,U0658,C032,2022-11-03,82.13,Not Started,2.7
T02023,U0623,C150,2023-08-31,178.69,Completed,2.5
T02024,U0770,C055,2022-12-11,86.79,In Progress,
T02025,U0605,C013,2023-06-04,128.69,Completed,
T02026,U0525,C047,2024-04-28,178.95,In Progress,3.7
T02027,U0772,C087,2023-06-06,49.86,Completed,2.7
T02028,U0938,C062,2023-06-30,196.55,In Progress,3.7
T02029,U0621,C029,2023-05-17,143.36,Completed,3.1
T02030,U0330,C022,2023-12-27,104.25,Completed,3.2
T02031,U0189,C065,2023-07-31,91.86,Not Started,4.6
T02032,U0095,C029,2022-11-03,191.32,Completed,
T02033,U0617,C048,2023-05-02,49.08,Completed,3.7
T02034,U0008,C005,2024-04-15,69.21,In Progress,3.3
T02035,U0067,C101,2022-01-18,68.47,Completed,4.8
T02036,U0496,C071,2023-01-13,64.9,In Progress,3.8
T02037,U0191,C141,2022-12-06,99.01,In Progress,
T02038,U0366,C138,2023-11-21,197.93,Completed,3.5
T02039,U0768,C066,2022-04-23,178.86,Completed,
T02040,U0521,C072,2023-03-03,72.3,In Progress,4.1
T02041,U0990,C025,2023-08-21,90.34,Completed,4.2
T02042,U0117,C060,2022-11-12,137.19,Not Started,3.7
T02043,U0267,C040,2024-03-26,13.25,Completed,3.2
T02044,U0611,C007,2024-01-13,165.82,In Progress,4.6
T02045,U0485,C046,2024-06-12,177.15,Not Started,
T02046,U0509,C086,2023-12-06,172.86,In Progress,4.1
T02047,U0298,C141,2023-10-07,81.25,Completed,3.5
T02049,U0164,C001,2023-09-04,12.34,In Progress,3.0
T02050,U0376,C123,2023-05-01,85.88,In Progress,4.1
T02051,U0653,C147,2022-09-29,97.47,Completed,3.1
T02052,U0268,C125,2023-11-03,182.32,In Progress,3.7
T02053,U0549,C033,2024-03-12,179.85,Completed,3.3
T02054,U0074,C004,2024-03-05,193.55,Completed,
T02055,U0508,C003,2023-08-16,178.16,In Progress,
T02056,U0073,C091,2023-08-15,11.55,Completed,4.4
T02057,U0308,C052,2022-08-22,131.87,In Progress,5.0
T02058,U0199,C028,2024-01-09,22.96,Not Started,
T02059,U0130,C070,2022-02-22,61.78,Not Started,
T02060,U0758,C057,2023-08-21,119.87,In Progress,2.8
T02061,U0824,C108,2023-05-07,143.11,In Progress,3.5
T02062,U0572,C144,2022-06-24,134.37,Completed,3.1
T02063,U0791,C024,2023-06-21,19.31,In Progress,
T02064,U0615,C077,2023-10-07,29.67,Completed,4.1
T02065,U0808,C076,2024-01-09,34.42,Completed,4.0
T02066,U0832,C069,2023-09-27,27.36,In Progress,5.0
T02067,U0487,C101,2024-03-04,43.85,Completed,4.0
T02068,U0853,C092,2024-05-11,140.8,Completed,
T02069,U0151,C092,2023-01-25,167.85,In Progress,2.6
T02070,U0669,C030,2022-06-01,87.66,Completed,4.6
T02071,U0206,C018,2024-04-21,141.62,Completed,4.9
T02072,U0986,C044,2023-11-29,47.99,Completed,
T02073,U0179,C099,2022-09-06,194.91,In Progress,3.1
T02074,U0197,C121,2022-02-02,76.49,In Progress,3.1
T02075,U0735,C115,2023-08-10,170.7,In Progress,
T02076,U0089,C060,2023-12-19,189.61,Completed,3.3
T02077,U0799,C146,2022-04-23,174.29,In Progress,3.3
T02078,U0434,C056,2022-07-15,22.73,In Progress,4.0
T02079,U0788,C031,2022-01-20,133.55,Completed,
T02080,U0748,C101,2023-03-28,32.81,Completed,4.8
T02081,U0183,C059,2022-11-18,11.07,In Progress,
T02082,U0209,C124,2023-03-05,19.83,In Progress,
T02083,U0493,C130,2022-06-05,184.06,In Progress,3.1
T02084,U0130,C097,2023-02-27,182.6,Completed,3.4
T02085,U0665,C107,2023-12-09,52.9,In Progress,
T02086,U0013,C018,2022-07-28,113.93,In Progress,3.5
T02087,U0634,C145,2023-02-25,191.45,In Progress,
T02088,U0871,C071,2023-05-29,104.36,In Progress,3.6
T02089,U0732,C106,2024-03-04,84.77,Not Started,
T02090,U0106,C054,2023-09-19,101.81,Not Started,4.4
T02091,U0375,C094,2023-04-28,160.13,In Progress,4.3
T02092,U0582,C076,2024-06-12,100.67,In Progress,4.0
T02093,U0707,C035,2024-05-18,158.81,Completed,4.7
T02094,U0698,C011,2024-01-24,92.01,In Progress,4.1
T02095,U0099,C061,2024-01-15,57.87,In Progress,4.7
T02096,U0594,C044,2022-03-05,72.02,Completed,
T02097,U0587,C121,2023-12-24,24.78,Completed,
T02098,U0886,C068,2022-05-22,104.49,Completed,4.5
T02099,U0852,C025,2023-06-16,38.13,Completed,
T02100,U0192,C084,2022-08-01,164.18,Completed,4.1
T02101,U0325,C114,2023-07-29,89.9,Completed,4.3
T02102,U0979,C132,2022-11-29,155.34,In Progress,3.3
T02103,U0726,C001,2023-11-10,191.34,Completed,3.8
T02104,U0827,C131,2023-05-05,171.39,Completed,
T02105,U0956,C086,2023-06-23,190.77,Not Started,
T02106,U0467,C062,2023-01-21,117.9,Completed,
T02107,U0894,C064,2022-11-18,41.4,Not Started,
T02108,U0367,C145,2022-06-27,187.72,In Progress,4.7
T02109,U0318,C126,2023-04-16,175.01,Completed,4.3
T02110,U0144,C105,2023-06-30,174.23,Completed,3.3
T02111,U0384,C062,2022-12-17,141.71,Completed,2.8
T02112,U0216,C035,2023-07-14,128.72,Completed,
T02113,U0361,C013,2022-12-29,12.79,Completed,
T02114,U0324,C043,2023-11-24,152.12,Completed,2.8
T02115,U0015,C130,2024-03-01,27.38,Completed,
T02116,U0217,C111,2024-06-07,59.34,In Progress,4.2
T02117,U0492,C128,2024-01-09,114.77,Completed,4.6
T02118,U0951,C051,2023-11-29,95.82,In Progress,4.1
T02119,U0547,C144,2023-10-21,12.99,Completed,3.5
T02120,U0183,C146,2024-04-02,166.55,In Progress,
T02121,U0270,C135,2023-12-11,176.96,Completed,4.9
T02122,U0945,C045,2022-09-28,139.55,In Progress,2.7
T02123,U0467,C042,2023-09-17,112.79,Completed,
T02124,U0870,C135,2023-05-11,192.53,In Progress,2.8
T02125,U0612,C015,2022-07-16,32.78,Completed,
T02126,U0519,C060,2022-09-10,150.19,In Progress,3.0
T02127,U0542,C040,2022-10-13,34.38,Completed,3.9
T02128,U0467,C112,2023-07-26,82.54,In Progress,
T02129,U0305,C077,2022-11-02,121.23,Completed,
T02130,U0985,C105,2022-08-19,150.04,Completed,
T02131,U0144,C107,2022-11-01,10.7,Completed,
T02132,U0111,C122,2024-02-29,59.5,Completed,
T02133,U0232,C080,2022-10-23,112.25,In Progress,
T02134,U0691,C125,2023-12-23,111.24,Not Started,
T02135,U0584,C134,2022-08-01,131.14,Completed,4.7
T02136,U0722,C032,2023-12-08,67.72,In Progress,4.1
T02137,U0732,C108,2023-12-23,112.69,In Progress,2.8
T02138,U0592,C114,2023-05-16,46.05,In Progress,
T02139,U0500,C146,2022-11-21,45.5,Completed,
T02140,U0595,C068,2023-05-07,119.54,Completed,3.4
T02141,U0554,C127,2022-12-24,140.23,Not Started,4.6
T02142,U0273,C135,2023-07-28,32.87,Completed,4.4
T02143,U0703,C114,2024-03-25,33.32,In Progress,
T02144,U0173,C008,2024-01-09,117.4,In Progress,3.9
T02145,U0973,C064,2022-10-08,61.31,Completed,4.4
T02146,U0007,C135,2022-10-22,84.55,Completed,3.2
T02147,U0155,C041,2022-05-05,86.13,In Progress,4.2
T02148,U0522,C040,2023-08-11,43.92,Completed,4.3
T02149,U0546,C003,2023-11-24,10.24,Completed,4.6
T02150,U0548,C145,2023-07-11,172.09,Completed,3.8
T02151,U0921,C110,2023-01-24,145.84,Not Started,
T02152,U0518,C114,2023-02-09,141.19,Completed,
T02153,U0920,C112,2024-04-18,113.83,In Progress,4.3
T02154,U0914,C150,2022-12-20,143.17,Completed,
T02155,U0215,C004,2024-03-02,187.77,Completed,4.0
T02156,U0134,C134,2024-04-03,136.47,Not Started,2.8
T02157,U0285,C026,2022-05-30,60.36,In Progress,3.3
T02158,U0126,C139,2022-10-25,118.4,Completed,3.7
T02159,U0921,C017,2022-02-13,94.03,In Progress,4.2
T02160,U0439,C092,2022-10-22,115.71,Completed,3.3
T02161,U0849,C031,2024-01-02,108.34,In Progress,4.6
T02162,U0686,C144,2022-03-22,173.16,Completed,3.4
T02163,U0152,C107,2022-12-21,133.83,In Progress,2.6
T02164,U0331,C146,2023-03-29,45.85,In Progress,4.5
T02165,U0538,C111,2023-11-03,21.96,Completed,4.1
T02166,U0383,C101,2022-09-20,90.62,Not Started,4.5
T02167,U0115,C112,2024-02-05,12.96,Not Started,3.4
T02168,U0894,C062,2023-05-06,70.47,Completed,2.5
T02169,U0482,C112,2022-08-08,79.91,Not Started,2.7
T02170,U0284,C116,2022-07-26,81.35,In Progress,
T02171,U0899,C035,2024-04-27,196.07,In Progress,4.5
T02172,U0075,C028,2023-07-06,67.73,Not Started,3.3
T02173,U0166,C103,2022-10-05,60.38,In Progress,5.0
T02174,U0189,C125,2023-07-30,34.57,In Progress,4.4
T02175,U0078,C102,2023-12-14,107.08,Not Started,4.0
T02176,U0947,C137,2022-10-06,39.19,In Progress,5.0
T02177,U0602,C143,2022-05-21,127.09,In Progress,3.3
T02178,U0688,C021,2022-04-22,39.47,Completed,
T02179,U0021,C052,2023-09-23,119.56,In Progress,4.3
T02180,U0566,C097,2024-01-29,166.98,In Progress,
